commentCount,comments,headline,datePublished,@context,id,keywords,url,articleBody,newspaper,videos,articleSection,dateCreated,team,images
1,//e01-marca.uecdn.es/social/ugc/avatars/002/705/medium_2705568.png - elloboferoz - //e01-marca.uecdn.es/social/ugc/avatars/002/705/medium_2705568.png - elloboferoz - #1 - //e01-marca.uecdn.es/social/ugc/avatars/002/705/medium_2705568.png - elloboferoz - #1,Un once con Fernando Torres y Gameiro,2017-01-24T18:38:02+01:00,http://schema.org,45612017-01-24T19:47:19.499458,Atlético de Madrid,http://www.marca.com/futbol/atletico/2017/01/24/588790f2ca4741bc1d8b45df.html,"El lunes  trabajó en el gimnasio y el martes disfrutó del día de descanso mientras sus compañeros se ejercitaban en la Ciudad Deportiva de Majadahonda para preparar el duelo copero que jugarán en Ipurua. Tras el entrenamiento vespertino, Simeone confirmó en rueda de prensa que el francés no viajará a Éibar con el equipo y que se quedará en Madrid.""Griezmann no va a viajar. Ha tenido el día libre para que mañana por la mañana se entrene aquí en el Cerro"", dijo El Cholo cuando fue preguntado por el delantero galo. Así las cosas, el goleador se quedaba fuera de la convocatoria de 18 jugadores a los que llamó Simeone para disputar la vuelta de cuartos de Copa. La lista la formaron: Moyá, Moreira, Godín, Filipe, Savic, Vrsaljko, Lucas, Juanfran, Giménez, Koke, Saúl, Carrasco, Gabi, Gaitán, Fernando Torres, Correa, Gameiro y el canterano Rober.Simeone quiso probar una alineación en el último entrenamiento previo a la visita a Ipurua con Torres y Gameiro en la delantera. Confirmada además la titularidad de Moyá en portería, la defensa elegida por El Cholo para este miércoles sería la formada por Juanfran, Giménez, Savic y Lucas. En el centro del campo la batuta la llevarían, según el ensayo, Gabi y Saúl; y, por bandas, Correa en la derecha y Gaitán en la izquierda.",marca,,Atlético de Madrid,2017-01-24T19:47:19.499458,atletico,http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/24/14852794229741.jpg
20,//e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - barberoloko77 - //e04-marca.uecdn.es/social/ugc/avatars/002/715/medium_2715408.png - mandep - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Fran_kamello - #25 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - clanher - #24 - //e04-marca.uecdn.es/social/ugc/avatars/004/397/medium_4397840.png - Bad_Milk - #23 - //e03-marca.uecdn.es/social/ugc/avatars/002/598/medium_2598980.png - Luis_Neymessi - #22 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Albimad - #21 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - elvirginiano2015 - #19 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Albimad - #18 - //e04-marca.uecdn.es/social/ugc/avatars/004/341/medium_4341064.png - Hudamor72 - #17 - //e03-marca.uecdn.es/social/ugc/avatars/003/268/medium_3268999.png - nicente - #15 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - lenigleztorres - #14 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Fran_kamello - #25 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - clanher - #24 - //e04-marca.uecdn.es/social/ugc/avatars/004/397/medium_4397840.png - Bad_Milk - #23 - //e03-marca.uecdn.es/social/ugc/avatars/002/598/medium_2598980.png - Luis_Neymessi - #22 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Albimad - #21 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - elvirginiano2015 - #19 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Albimad - #18 - //e04-marca.uecdn.es/social/ugc/avatars/004/341/medium_4341064.png - Hudamor72 - #17 - //e03-marca.uecdn.es/social/ugc/avatars/003/268/medium_3268999.png - nicente - #15 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - lenigleztorres - #14,"Míchel: ""Sólo mandaría mi currículum al Camp Nou el 28 de diciembre""",2017-01-24T18:29:50+01:00,http://schema.org,79292017-01-24T19:47:19.573170,"FC Barcelona,Real Madrid,Primera División",http://www.marca.com/futbol/barcelona/2017/01/24/58878f0846163fba438b4585.html,"Míchel, exjugador del Real Madrid y exentrenador de Olympiakos pasó por los micrófonos de Radio Barcelona, donde habló de la situación de Ivan Rakitic, al que tuvo como jugador cuando entrenaba al Sevilla. Desde el punto de vista de Míchel, el croata debería seguir de azulgrana.""Creo que Rakitic se quedará en el Barça. Es un jugador que está en sintonía con un equipo como el Barça. No cometerá el error de marcharse. Todos los jugadores quieren jugar en el Barça o en el Madrid. Más allá de las cuestiones económicas, si se trata de resolver el futuro económicamente, quedándote en el Barça puede que pierdas algo pero lo vas a ganar en prestigio. Es una pregunta que se hacen menos los jugadores que los representantes. Supongo que Rakitic va a estar bien asesorado y se va a quedar"".""Rakitic es un jugador 12 magnífico porque cuando te falta uno, siempre puede jugar de mediapunta, o escorado, tiene llegada, va bien de cabeza. Es un jugador para un gran club"".""Hablé con Luis Enrique sobre Ivan cuando el Barça le fichó, en esa época yo estaba en Olympiakos. Le dije que habían hecho un gran fichaje. También hablamos sobre Bojan y Afellay"".""El Bernabéu es exigente y ha pitado al equipo siempre, incluso estando el equipo arriba. Da igual haber estado 40 partidos invicto. El fútbol hay que verlo con tranquilidad y siempre mirando al final de temporada"".""A Cristiano se le exige mucho, y no sólo físicamente, y eso es cierto que le pasa factura. Ahora no está en su mejor momento físico porque no ha podido coger aún la forma idónea desde el final de la temporada pasada y para él es importantísimo estar muy bien físicamente"".""Si a Messi le pudieras poner lo que tinee Cristiano Ronaldo y a Cristiano lo que tiene Messi, harías el jugador perfecto. No llegaría a ser Batman pero siempre estáis comparando. Yo no elegiría a uno porque mientras pueda tener a 11 en mi equipo estarían los dos"". ""Es absurdo dudar del madridismo de Raúl. Se ha llegado a tal límite de buscar cosas... Raúl es madridista. Si le gustan los goles de Messi o los pases de Messi no será en contra del Madrid.Yo también disfruto del buen fútbol"".""Cuando gana el Barça, ganan los jugadores. Y cuando pierde, parece como que el entrenador es valorado por los jugadores que tiene. A lo mejor eso también es verdad. Es un cargo muy exigente. Todo se erosiona. Es bueno que haya un valor para el trabajo del entrenador"".""Solo mandaría el currículum al Camp Nou el 28 de diciembre. No creo que sería bueno para ninguno de los dos"".",marca,,FC Barcelona,2017-01-24T19:47:19.573170,barca,http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/24/14852789722464.jpg
0,,Zidane conoce el camino,2017-01-24T19:18:10+01:00,http://schema.org,29732017-01-24T19:47:19.610863,"Real Madrid,Copa del Rey",http://www.marca.com/futbol/real-madrid/2017/01/24/588790c546163ff2398b4576.html,"El panorama no parece halagüeño para el Real Madrid. , ha tenido continuidad con una serie de percances que se ha cobrado como últimas víctimas a dos futbolistas fundamentales y sin sustitutos definidos en la plantilla, . Dos bajas de peso que se unen a las ya existentes de Carvajal, Bale y Pepe. Una plaga de lesiones que puede dejar al Madrid sin la mitad de sus titulares... Y que es clave para entender la visión pesimista ante el reto que afrontará mañana en el estadio de Balaídos.Pero hay otra perspectiva más esperanzadora para los madridistas si el tiro se dispara hacia el banquillo. A la figura de un Zidane que, en un año en el banquillo, no sabe lo que es caer cuando en una eliminatoria. Cuando uno de los dos tiene que decir adiós y el otro avanzar, su Madrid siempre sale triunfador. Así ha ocurrido en las cinco eliminatorias a doble partido que han disputado los blancos con el galo. Así ha sucedido, además, en las tres finales que, llegando a la prórroga eso sí, el Madrid ha ganado sin fallo. Nueve de nueve (incluyendo las semifinales del Mundial ante el América) y unos números que harán, a buen seguro, que el Celta asuma el disfraz de víctima pese al resultado de la ida.Empecemos por las eliminatorias a doble partido. 180 minutos en los que los blancos con Zizou apearon, en la pasada Champions, a Roma, Wolfsburgo y Manchester City para comprar el billete a la cita de Milán ante el Atlético.En Copa, ya esta temporada, la Cultural y  han sido las víctimas de los de Chamartín, que acumulan siete victorias en 10 partidos, así como dos empates y una sola derrota (ante el Wolfsburgo).Precisamente, ante los alemanes tuvo lugar la única ocasión en la que el Madrid tuvo que remontar un resultado, como tendrá que hacer mañana si quiere ganarse un sitio en las semifinales de la Copa.Cierto es que el reto era en el Bernabéu y no fuera, pero también que aquel día el Madrid llegaba con una renta negativa de dos goles y no de uno como le ocurrirá mañana ante los de Berizzo.El número de tantos anotados por los blancos también da motivos para el optimismo. 27 en 10 partidos o, lo que es lo mismo, supera la media de los dos tantos que el Madrid necesita, como mínimo, para voltear la eliminatoria que no supo encauzar ante sus hinchas hace menos de una semana. Y es que el Madrid cuenta con potencial ofensivo para derribar la resistencia de los de Berizzo. En 14 de los 16 encuentros jugados lejos del Bernabéu este curso ha conseguido dos dianas o más. Ese es el camino que está obligado a tomar el conjunto de un Zidane que conoce la senda que debe seguir para remontar.",marca,http://k.uecdn.es/index.php/kwidget/wid/_110/uiconf_id/8705164/entry_id/0_bg74724p,Real Madrid,2017-01-24T19:47:19.610863,madrid,"http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/24/14852788214104.jpg,http://v.uecdn.es/p/110/thumbnail/entry_id/0_bg74724p/width/660/cache_st/20170124191810/type/2/bgcolor/000000/0_bg74724p.jpg,http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/24/14852791828404.jpg,http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/24/14852793598144.jpg"
11,//e03-marca.uecdn.es/social/ugc/avatars/005/445/medium_5445498.png - juangildeperalta - //e02-marca.uecdn.es/social/ugc/avatars/005/598/medium_5598194.png - Keiser-Soze - //e03-marca.uecdn.es/social/ugc/avatars/001/882/medium_1882445.png - cholius - #14 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - begiurdin - #12 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - joan55 - #10 - //e02-marca.uecdn.es/social/ugc/avatars/006/048/medium_6048154.png - leonidaslovefutbol - #8 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - CR7_BALON_DE_ORO_2017 - #7 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - rustiano - #6 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - rustiano - #5 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - karagunis - #4 - //e02-marca.uecdn.es/social/ugc/avatars/005/598/medium_5598194.png - Keiser-Soze - #3 - //e04-marca.uecdn.es/social/ugc/avatars/005/458/medium_5458062.png - donde_esta_su_messias_siuuuuhh - #2 - //e03-marca.uecdn.es/social/ugc/avatars/001/882/medium_1882445.png - cholius - #14 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - begiurdin - #12 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - joan55 - #10 - //e02-marca.uecdn.es/social/ugc/avatars/006/048/medium_6048154.png - leonidaslovefutbol - #8 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - CR7_BALON_DE_ORO_2017 - #7 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - rustiano - #6 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - rustiano - #5 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - karagunis - #4 - //e02-marca.uecdn.es/social/ugc/avatars/005/598/medium_5598194.png - Keiser-Soze - #3 - //e04-marca.uecdn.es/social/ugc/avatars/005/458/medium_5458062.png - donde_esta_su_messias_siuuuuhh - #2,"Simeone: ""Las críticas siempre existieron, en el fútbol, la política, la religión, la vida...""",2017-01-18T18:11:31+01:00,http://schema.org,46632017-01-24T19:47:19.718223,"Atlético de Madrid,Copa del Rey,fútbol,SD Eibar",http://www.marca.com/futbol/atletico/2017/01/18/587fa198ca47411d7e8b45f4.html,"Prioridad para mañana: ""Trabajar en consecuencia de lo que pide el partido ante un rival muy trabajado que juega en equipo más allá de los nombres, por sus características no cambia mucho independientemente de qué futbolistas jueguen. Hay que llevar el partido a donde más nos conviene"". Críticas: ""Las críticas siempre existieron, en el fútbol, en la política, en la religión, en la vida..."" Oblak, codiciado: ""Es un portero con una jerarquía y un presente extraordinario. Esperamos que vuelva de la mejor manera para que las cosas sigan saliendo bien en equipo, desde que ha llegado nos ha dado mucho en cuanto al trabajo, el respeto y la constancia en cuanto al club y el equipo se refiere"". Cerezo habla de Simeonedependencia: ""Depende de cómo se mire, la dependencia en cuanto a seguir lo que quiera el entrenador es lógico, cualquier equipo depende de su entrenador para que las cosas salgan bien. Sin el alineamiento de lo que pide el entrenador no habría resultados positivos, no sería saludable que el entrenador, el club y los futbolistas fueran cada uno por un lado, lo más normal es que se siga todo al trabajo grupal"". Respuesta de la grada: ""Es un partido importante, son cuartos, no se llega a semifinales de Copa todos los días, tenemos ilusión y toda la gente que pueda venir bienvenido sea"". Retener a Griezmann: ""Yo no ato a nadie, trabajo en consecuencia de lo que creo importante para seguir mejorando en consecuencia de lo que le viene bien al club. Es normal que a Griezmann lo quieran todos los grandes equipos del mundo"". Partido parecido al de la última salida de Liga: ""El Eibar más allá del once que utilice, tiene un trabajo en equipo muy bueno, los que entran lo hacen igual en consecuencia del trabajo que tienen: llegan con cuatro delanteros, hacen buena presión en mitad de campo... No me imagino otro partido que no sea competido"". Rotaciones: ""No pensamos nunca en esas situaciones, sino en lo que tenemos por delante y en cómo resolverlo de la mejor manera. Intentaremos sacar lo primero el partido de mañana"". Ilusión por la Copa: ""Siempre valoramos la Copa de la misma manera aun perdiendo con el Celta o ganándola en el Bernabéu. Le tenemos un gran respeto porque ha sido un embrión enorme para todo lo que vino después y además porque históricamente es algo bonito para el Atlético"".",marca,http://k.uecdn.es/index.php/kwidget/wid/_110/uiconf_id/8705164/entry_id/0_zy0nphc7,Atlético de Madrid,2017-01-24T19:47:19.718223,atletico,http://v.uecdn.es/p/110/thumbnail/entry_id/0_zy0nphc7/width/660/cache_st/20170118213050/type/2/bgcolor/000000/0_zy0nphc7.jpg
7,//e02-marca.uecdn.es/social/ugc/avatars/003/278/medium_3278772.png - indioalcala - //e02-marca.uecdn.es/social/ugc/avatars/002/633/medium_2633239.png - Fhu20 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Supermisterio - #8 - //e03-marca.uecdn.es/social/ugc/avatars/004/302/medium_4302616.png - El_Disdier_Colchonero - #7 - //e02-marca.uecdn.es/social/ugc/avatars/005/655/medium_5655804.png - galgocar - #5 - //e03-marca.uecdn.es/social/ugc/avatars/003/437/medium_3437195.png - SV23 - #4 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - f9t9 - #3 - //e02-marca.uecdn.es/social/ugc/avatars/003/278/medium_3278772.png - indioalcala - #2 - //e02-marca.uecdn.es/social/ugc/avatars/002/633/medium_2633239.png - Fhu20 - #1 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Supermisterio - #8 - //e03-marca.uecdn.es/social/ugc/avatars/004/302/medium_4302616.png - El_Disdier_Colchonero - #7 - //e02-marca.uecdn.es/social/ugc/avatars/005/655/medium_5655804.png - galgocar - #5 - //e03-marca.uecdn.es/social/ugc/avatars/003/437/medium_3437195.png - SV23 - #4 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - f9t9 - #3 - //e02-marca.uecdn.es/social/ugc/avatars/003/278/medium_3278772.png - indioalcala - #2 - //e02-marca.uecdn.es/social/ugc/avatars/002/633/medium_2633239.png - Fhu20 - #1,"Carrasco, titular un mes después",2017-01-19T08:29:23+01:00,http://schema.org,98342017-01-24T19:47:19.751291,"Atlético de Madrid,Copa del Rey",http://www.marca.com/futbol/atletico/2017/01/19/58806a9e268e3e24558b457f.html,"Yannick volverá a figurar hoy en el once titular de Simeone para el enfrentamiento de cuartos de final de la Copa del Rey. Carrasco no aparecía de inicio en la alineación desde hace más de un mes. Fue en la jornada 16 de Liga ante Las Palmas, el pasado 17 de diciembre. 33 días después, el belga será nuevamente de la partida. Carrasco volvió a disputar unos minutos el pasado sábado ante el Betis, cuando El Cholo decidió darle entrada por Gaitán en el minuto 62. Esa escasa media hora de juego fueron sus primeros minutos en el nuevo año, pues el belga se perdió los dos duelos de Copa ante Las Palmas y el de Liga frente al Eibar por una leve peritendinitis en el tendón de Aquiles izquierdo. titularidades lleva el belga en la presente temporadaEn la previa de la ida de los octavos de la Copa del Rey, Simeone dio un toque de atención a Yannick sobre la posición que debe ocupar en el campo, asegurando que al belga no le gusta jugar por la derecha, precisamente la zona en la que el míster necesita alternativas: ""Estamos buscando gente que sienta la necesidad y ambición de lastimar por ese lado"". El técnico puso como ejemplo de sacrificio a Giménez, que ocupó el mediocentro y a Juanfran, quien precisamente jugó en la maltrecha banda derecha, a la que ahora regresará Carrasco. El jugador belga no había dejado de participar en ninguno de los choques del Atlético en la presente campaña hasta la baja por lesión. El 10 rojiblanco participó en los 24 encuentros que los de Simeone llevaban en la 16-17. Titular en 18 ocasiones entre Champions, Liga y Copa, Carrasco tuvo minutos en todos y cada uno de los partidos hasta el choque ante el Guijuelo en el Calderón y ya no regresaría hasta el último duelo frente al Betis, con el que completó un total de 1.502 minutos en la actual temporada. Una decena de tantos le contemplan hasta ahora y esta tarde gozará de una nueva oportunidad para poder ampliar esa marca.",marca,,Atlético-Eibar,2017-01-24T19:47:19.751291,atletico,http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/19/14848108699653.jpg
8,//e03-marca.uecdn.es/social/ugc/avatars/005/445/medium_5445498.png - juangildeperalta - //e03-marca.uecdn.es/social/ugc/avatars/005/337/medium_5337483.png - Oteando_horizontes - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - ojue - #9 - //e04-marca.uecdn.es/social/ugc/avatars/001/791/medium_1791305.png - sascha-dearrascaeta - #8 - //e02-marca.uecdn.es/social/ugc/avatars/003/161/medium_3161943.png - renton_06 - #6 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - rgomes - #5 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Supermisterio - #4 - //e04-marca.uecdn.es/social/ugc/avatars/004/984/medium_4984480.png - AdAugusta-PerAngusta - #3 - //e03-marca.uecdn.es/social/ugc/avatars/005/337/medium_5337483.png - Oteando_horizontes - #2 - //e03-marca.uecdn.es/social/ugc/avatars/005/445/medium_5445498.png - juangildeperalta - #1 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - ojue - #9 - //e04-marca.uecdn.es/social/ugc/avatars/001/791/medium_1791305.png - sascha-dearrascaeta - #8 - //e02-marca.uecdn.es/social/ugc/avatars/003/161/medium_3161943.png - renton_06 - #6 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - rgomes - #5 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - Supermisterio - #4 - //e04-marca.uecdn.es/social/ugc/avatars/004/984/medium_4984480.png - AdAugusta-PerAngusta - #3 - //e03-marca.uecdn.es/social/ugc/avatars/005/337/medium_5337483.png - Oteando_horizontes - #2 - //e03-marca.uecdn.es/social/ugc/avatars/005/445/medium_5445498.png - juangildeperalta - #1,A 2.000 de los 100.000,2017-01-18T20:10:47+01:00,http://schema.org,73982017-01-24T19:47:19.837145,"Atlético de Madrid,Primera División,fútbol",http://www.marca.com/futbol/atletico/2017/01/18/587fbdaeca47412e5a8b4602.html,"El ritmo no para en las oficinas del Atlético. En lo que va de año ya se han afiliado al club rojiblanco casi 1.300 hinchas nuevos, con lo que la entidad ha alcanzado ya la cifra de 98.000 socios, lo que le deja a sólo dos millares del objetivo que se fijaron en el área social para el momento del traslado al Wanda Metropolitano el próximo verano.En el momento en que se estudió el reto de alcanzar los 100.000 socios se estimó una cifra ambiciosa, pero la realidad ha terminado por superar cualquier pronóstico y, a siete meses de la mudanza rumbo al nuevo estadio, el Atlético tiene más que encarrilado su sueño de alcanzar una masa social tan importante como sería llegar a esa cifra de hinchas afiliados.Cabe recordar que el club anunció que cerraba el año 2016 con 96.707 socios, lo que suponía un incremento de un 16% con respecto a la cifra con la que echaron el cierre a 2015.Esto significa que en apenas 18 días se han dado de alta 1.293 aficionados, una cantidad desproporcionada con respecto a otras épocas del año. El club, en este sentido, está poniendo en marcha numerosas campañas de captación basadas en descuentos a la hora de adquirir material del equipo o entradas, así como invitaciones para determinados encuentros de los del Cholo en el Calderón.De estos 98.000 socios, por cierto, más de 35.000 ya han reservado su correspondiente localidad en el Wanda Metropolitano a lo largo de la temporada, lo que lleva a pensar que las gradas del nuevo feudo del Atlético lucirán un gran aspecto cuando se estrene allá por el mes de septiembre.",marca,,Atlético de Madrid,2017-01-24T19:47:19.837145,atletico,http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/18/14847665134019.jpg
1,//e02-marca.uecdn.es/social/ugc/avatars/004/204/medium_4204088.png - Dr_Freud - //e02-marca.uecdn.es/social/ugc/avatars/004/204/medium_4204088.png - Dr_Freud - #1 - //e02-marca.uecdn.es/social/ugc/avatars/004/204/medium_4204088.png - Dr_Freud - #1,Simeone alcanza los 500,2017-01-19T20:42:27+01:00,http://schema.org,68022017-01-24T19:47:19.939345,"Atlético de Madrid,Copa del Rey,fútbol",http://www.marca.com/futbol/atletico/2017/01/19/5881169a268e3e1f718b474e.html,"Correa no sólo encarriló el triunfo frente al Eibar, sino que anotó un gol con un significado especial. Ni más ni menos que el 500 en competición oficial desde que Simeone se sienta en el banquillo rojiblanco. Curiosamente el argentino acumula más tantos en la Copa que en la Liga, pues en la competición del K.O. es el máximo artillero del Atlético, con cuatro y en el torneo doméstico sólo ha visto puerta tres veces. Griezmann, el mejor goleador que ha tenido el entrendor argentino a sus órdenes tras materializar 70 dianas, había puesto en disposición la marca, pues abrió la cuenta en la primera mitad.Ángel Correa se mostró ""muy contento"" tras el partido por ser el autor del gol 500 de la era Simeone. ""Muy contento por eso"", señaló. El argentino también habló de su intercambio de posiciones con Carrasco. ""Ya lo habíamos hablado antes del partido que con Carrasco íbamos a cambiar y contento porque ganamos un partido muy difícil"", explicó.",marca,http://k.uecdn.es/index.php/kwidget/wid/_110/uiconf_id/8705164/entry_id/0_9b6k9335,Atlético de Madrid,2017-01-24T19:47:19.939345,atletico,"http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/01/19/14848549121942.jpg,http://v.uecdn.es/p/110/thumbnail/entry_id/0_9b6k9335/width/660/cache_st/2017012002528/type/2/bgcolor/000000/0_9b6k9335.jpg"
2,//e03-marca.uecdn.es/social/ugc/avatars/005/681/medium_5681292.png - LUISRADOMIRSIMEONE - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - fernando697 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - fernando697 - #2 - //e03-marca.uecdn.es/social/ugc/avatars/005/681/medium_5681292.png - LUISRADOMIRSIMEONE - #1 - //e03-marca.uecdn.es/iconos/v1.x/v1.0/community/avatars/generic-50.png - fernando697 - #2 - //e03-marca.uecdn.es/social/ugc/avatars/005/681/medium_5681292.png - LUISRADOMIRSIMEONE - #1,"Mendilibar: ""El resultado es duro para el partido de vuelta""",2017-01-19T21:24:07+01:00,http://schema.org,17602017-01-24T19:47:20.165620,"Atlético de Madrid,Copa del Rey,SD Eibar",http://www.marca.com/futbol/atletico/2017/01/19/5881205ee5fdea834e8b467a.html,"Resultado abultado. ""Es justo porque los tres goles fueron legales, no sé si el juego fue para eso, pero al final el Atlético te hace cometer errores y ellos es difícil que los cometan. Saben aprovecharse de ello y te ganan bien. El resultado es duro para el partido de vuelta"". Eliminatoria decidida.""Decidida no se puede decir nunca, pero es muy complicado. Es muy difícil hacerles un gol, más, tres. Si el tercero fue en fuera de juego, ya nos pasó recientemente, nada nos sale bien ante el Atlético"". Sensaciones. ""Sabíamos que era difícil, un rival complicado, pero siempre tienes la esperanza de hacer un partido serio. Sabemos que les cuesta si no cometemos errores, pero no somos un equipo tan fiable como para eso. Vamos hacia arriba, pero tenemos problenas par defender"".",marca,http://k.uecdn.es/index.php/kwidget/wid/_110/uiconf_id/8705164/entry_id/0_nn2is1a0,Atlético de Madrid,2017-01-24T19:47:20.165620,atletico,http://v.uecdn.es/p/110/thumbnail/entry_id/0_nn2is1a0/width/660/cache_st/20170120114030/type/2/bgcolor/000000/0_nn2is1a0.jpg
